"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 1.5L","EGAA3C",0,1.5,"GHNXV01.56K2","Car",174,4,"GAA2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.81,26.7,"1","Not eqipped","GHNX91002793","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0002886,0.124335,147.3934856,0.0010279,,0.0005574,0,60.7,"MPG",,,,,-2.262814,-1.928856,-0.642314,30.64,-0.0741,0.01821,-6.02,0.6445,0.0098,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 1.5L","EGAA3C",0,1.5,"GHNXV01.56K2","Car",174,4,"GAA2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.81,26.7,"1","Not eqipped","GHNX91002799","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0085201,0.0537101,220.7189662,0.0107777,,0.0051748,,40.4,"MPG",38.4702553,39.4355864,44.311173,,1.217659,1.06402,0.382857,30.64,-0.0741,0.01821,-6.02,0.6445,0.0098,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 1.5L","EGAA3C",0,1.5,"GHNXV01.56K2","Car",174,4,"GAA2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.81,26.7,"1","Not eqipped","GHNX91002809","EPA","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0124268,0.1168891,236.4286037,0.0064055,0.0001381,0.0045286,0.0005916,37.8,"MPG",24.7699006,44.3918227,,,-14.895283,-11.267246,-2.025414,30.64,-0.0741,0.01821,-6.02,0.6445,0.0098,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 1.5L","EGAA3C",2,1.5,"GHNXV01.56K2","Car",174,4,"GAA2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.81,26.7,"1","Not eqipped","GHNX10037356","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.01004,0.083,227.42,0.0064,,0.00391,,38.8,"MPG",24.8,46,,,-7.967207,-3.9365376,-2.1779341,30.64,-0.0741,0.01821,-6.02,0.6445,0.0098,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 1.5L","EGAA3C",2,1.5,"GHNXV01.56K2","Car",174,4,"GAA2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.81,26.7,"1","Not eqipped","GHNX10038563","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.00993,0.045,209.86,0.0098,,0.00573,,41.8,"MPG",42.1,40.1,45.3,,-0.3485699,-0.1851692,0.0128911,30.64,-0.0741,0.01821,-6.02,0.6445,0.0098,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 1.5L","EGAA3C",2,1.5,"GHNXV01.56K2","Car",174,4,"GAA2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3250,4.81,26.7,"1","Not eqipped","GHNX10038564","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0005,0.105,143.12,0.0008,,0.00082,,61.4,"MPG",,,,,1.6562556,1.591494,-0.4138912,30.64,-0.0741,0.01821,-6.02,0.6445,0.0098,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",0,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX91002843","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0130328,0.0931446,230.4359582,0.0097444,,0.0034997,,38.8,"MPG",36.9441297,37.5245694,42.8893791,,-0.829029,-0.420535,-0.563382,30.13,-0.1382,0.01882,-7.87,0.6404,0.01017,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",0,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX91002845","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0005112,0.1189324,151.558857,0.0017467,,0.0008887,,58.7,"MPG",,,,,1.472535,1.015217,-0.255302,30.13,-0.1382,0.01882,-7.87,0.6404,0.01017,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",2,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX10038446","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0142,0.074,223.33,0.0084,,0.00402,,39.7,"MPG",38.5,38.3,43.6,,0.1067498,0.269157,-0.1927137,30.13,-0.1382,0.01882,-7.87,0.6404,0.01017,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",2,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX10038447","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0014,0.063,152.65,0.0017,,0.00159,,57.9,"MPG",,,,,0.1667973,0.0809737,0.1393324,30.13,-0.1382,0.01882,-7.87,0.6404,0.01017,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",3,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX91002830","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0009791,0.0867622,155.48871,0.0013148,,0.001092,,57.6,"MPG",,,,,2.343813,1.75424,-0.515006,30.72,-0.2374,0.01933,-7.56,0.55,0.01052,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",3,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX91002831","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0138779,0.0703535,231.9240827,0.0099962,,0.0035287,,38.5,"MPG",36.6389901,37.2180095,42.8679253,,1.400567,1.415632,0.578224,30.72,-0.2374,0.01933,-7.56,0.55,0.01052,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",3,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX91002870","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0004177,0.1117016,153.1648076,0.0013618,,0.0007005,0.0002321,58.1,"MPG",,,,,1.953262,2.004013,-1.054867,30.72,-0.2374,0.01933,-7.56,0.55,0.01052,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",3,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX91002873","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0134239,0.0965024,227.0289083,0.009015,,0.0035626,0.0009756,39.2,"MPG",37.2573293,38.1613985,43.050155,,-1.66052,-0.710251,-0.380683,30.72,-0.2374,0.01933,-7.56,0.55,0.01052,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",4,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX10038557","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01338,0.072,217.51,0.0094,,0.00437,,40.6,"MPG",39.9,39.1,44.7,,0.9014702,0.7200997,0.4424196,30.72,-0.2374,0.01933,-7.56,0.55,0.01052,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1C",4,2,"GHNXV02.0CH2","Car",153,4,"GBB1C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX10038558","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00118,0.059,147.7,0.0022,,0.0014,,59.8,"MPG",,,,,0.993255,0.6349551,0.022059,30.72,-0.2374,0.01933,-7.56,0.55,0.01052,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1M",0,2,"GHNXV02.0CH2","Car",153,4,"GBB1M1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.1,38.9,"1","Not eqipped","GHNX10038439","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01288,0.151,257.65,0.0074,,0.00299,,34.3,"MPG",36.3,31.6,39.2,,1.7050986,1.1030033,1.4004895,17.45,0.1608,0.01586,0.3,0.2435,0.01381,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1M",0,2,"GHNXV02.0CH2","Car",153,4,"GBB1M1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.1,38.9,"1","Not eqipped","GHNX10038440","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00089,0.199,156.72,0.0011,,0.00103,,56.3,"MPG",,,,,-0.6350439,-0.9020005,0.0939079,17.45,0.1608,0.01586,0.3,0.2435,0.01381,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1M",1,2,"GHNXV02.0CH2","Car",153,4,"GBB1M1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.1,38.9,"1","Not eqipped","GHNX10037989","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0124,0.133,253.08,0.0077,,0.00359,,34.8,"MPG",36.5,32.1,39.4,,0.8819298,0.6324125,0.932037,17.45,0.1608,0.01586,0.3,0.2435,0.01381,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB1M",1,2,"GHNXV02.0CH2","Car",153,4,"GBB1M1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.1,38.9,"1","Not eqipped","GHNX10038441","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00087,0.184,156.2,0.0012,,0.00107,,56.7,"MPG",,,,,-1.1657082,-1.1905576,-0.2525535,17.45,0.1608,0.01586,0.3,0.2435,0.01381,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",0,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX10038448","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.00791,0.063,221.58,0.0063,,0.0015,,39.9,"MPG",39.2,38.5,43.7,,-0.2149607,-0.0529852,0.1579995,30.13,-0.1382,0.01882,-9.23,0.7123,0.00914,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",0,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX10038449","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0001,0.118,151.76,0.0012,,0.00031,,58.2,"MPG",,,,,1.2809503,0.8544691,-0.1397008,30.13,-0.1382,0.01882,-9.23,0.7123,0.00914,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",2,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX10038450","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00012,0.112,151.99,0.001,,0.0003,,58.2,"MPG",,,,,0.1211684,-0.0520058,0.053978,30.13,-0.1382,0.01882,-9.23,0.7123,0.00914,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",2,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,4.68,26.4,"1","Not eqipped","GHNX10038536","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.00901,0.076,221.31,0.0061,,0.00181,,40.1,"MPG",38.9,38.7,43.7,,-0.8485285,-0.3134359,0.0150842,30.13,-0.1382,0.01882,-9.23,0.7123,0.00914,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",3,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX10038451","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.00814,0.083,216.8,0.0067,,0.00179,,40.8,"MPG",40,39.3,44.8,,-0.6866165,-0.3425139,0.0159511,30.72,-0.2374,0.01933,-9.11,0.6167,0.00952,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",3,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX10038452","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00012,0.106,147.7,0.001,,0.00033,,59.8,"MPG",,,,,0.477621,0.290831,-0.130639,30.72,-0.2374,0.01933,-9.11,0.6167,0.00952,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",4,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX10038453","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.00802,0.069,217.27,0.0065,,0.00186,,40.8,"MPG",40,39.3,44.5,,0.293721,0.3467194,0.438113,30.72,-0.2374,0.01933,-9.11,0.6167,0.00952,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CIVIC 4DR SEDAN 2.0L","EGBB3C",4,2,"GHNXV02.0BK2","Car",153,4,"GBB2C1","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3000,4.68,26.4,"1","Not eqipped","GHNX10038454","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0001,0.105,148.18,0.0013,,0.00032,,59.8,"MPG",,,,,1.477211,1.0788458,0.1350101,30.72,-0.2374,0.01933,-9.11,0.6167,0.00952,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",0,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,3.24,25.3,"1","Not eqipped","FHNX10038468","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01155,0.076,262.14,0.0194,,0.00292,,33.8,"MPG",32.5,32.9,36.7,,0.2590284,0.2525392,-0.0363237,39.49,-0.4677,0.02982,1.62,0.3441,0.02007,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",0,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,3.24,25.3,"1","Not eqipped","FHNX10038469","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00132,0.004,190.44,0.004,,0.00081,,46.6,"MPG",,,,,1.272195,0.8578347,-0.0095454,39.49,-0.4677,0.02982,1.62,0.3441,0.02007,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",1,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,3.24,25.3,"1","Not eqipped","FHNX10038470","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01216,0.088,261.22,0.0201,,0.00291,,33.9,"MPG",32.9,33,36.7,,0.4178328,0.3759092,0.0600413,39.49,-0.4677,0.02982,1.62,0.3441,0.02007,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",1,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,3.24,25.3,"1","Not eqipped","FHNX10038471","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00153,0.001,190.39,0.0032,,0.001,,46.6,"MPG",,,,,1.1533825,0.6849387,-0.0900636,39.49,-0.4677,0.02982,1.62,0.3441,0.02007,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",2,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.24,25.8,"1","Not eqipped","FHNX10038472","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01288,0.089,255.29,0.0161,,0.00327,,34.7,"MPG",33.5,33.8,37.5,,0.2160065,0.3944455,-0.0862658,35.42,-0.4424,0.02973,-2.7,0.3193,0.02037,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",2,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.24,25.8,"1","Not eqipped","FHNX10038473","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00138,0.004,184.65,0.0043,,0.00093,,47.9,"MPG",,,,,1.696588,1.1840769,0.0824425,35.42,-0.4424,0.02973,-2.7,0.3193,0.02037,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",3,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.24,25.8,"1","Not eqipped","FHNX10038474","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01356,0.077,254.66,0.0192,,0.00323,,34.7,"MPG",33.6,33.9,37.6,,0.3777172,0.4216695,-0.0145017,35.42,-0.4424,0.02973,-2.7,0.3193,0.02037,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",3,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.24,25.8,"1","Not eqipped","FHNX10038475","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00168,0.004,184.28,0.0038,,0.00129,,48.1,"MPG",,,,,-0.3421049,-0.2242519,-0.0312292,35.42,-0.4424,0.02973,-2.7,0.3193,0.02037,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",4,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,3.24,25.1,"1","Not eqipped","FHNX10038476","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01398,0.09,266.66,0.0166,,0.00301,,33.2,"MPG",31.9,32.4,35.9,,0.7703562,0.5676636,-0.2557958,39.93,-0.437,0.03015,-2.86,0.4589,0.01965,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",4,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,3.24,25.1,"1","Not eqipped","FHNX10038477","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00136,0.01,193.67,0.0037,,0.00075,,45.7,"MPG",,,,,2.3563847,1.7117791,-0.113424,39.93,-0.437,0.03015,-2.86,0.4589,0.01965,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",5,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,3.24,25.1,"1","Not eqipped","FHNX10038478","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.01345,0.097,266.95,0.0242,,0.0029,,33.2,"MPG",32,32.4,35.8,,-0.1171927,0.1284459,-0.0485373,39.93,-0.437,0.03015,-2.86,0.4589,0.01965,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 2WD","EFLA4C",5,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1ET","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,3.24,25.1,"1","Not eqipped","FHNX10038479","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00136,0.001,194.37,0.0037,,0.00085,,45.7,"MPG",,,,,0.5541613,0.2228599,-0.1901051,39.93,-0.437,0.03015,-2.86,0.4589,0.01965,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 4WD","EFLA1C",4,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1EP","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,3.24,25.3,"1","Not eqipped","FHNX10038352","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.02041,0.287,290.17,0.0295,,0.00488,,30.5,"MPG",29.2,29.4,33.8,,13.3856968,8.0297305,4.4966357,43.26,-0.4585,0.03068,4.67,0.0641,0.02363,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Honda","HNX","HONDA","CR-V 4WD","EFLA1C",4,2.4,"FHNXJ02.42A3","Both",185,4,"FLA1C1EP","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,3.24,25.3,"1","Not eqipped","FHNX10038353","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.00603,0.051,207.58,0.0175,,0.00207,,42.6,"MPG",,,,,49.4495473,38.6674092,2.841649,43.26,-0.4585,0.03068,4.67,0.0641,0.02363,"TWC","Three-way catalyst","N","",,"N","No averaging"
